cnag_id	organism	gene_product	transcript_product	location	length	sequence_SO	SO	is_pseudo	variant
>CNAG_06407-t26_1	Cryptococcus_neoformans_var._grubii_H99	cytochrome c oxidase subunit 7c	cytochrome c oxidase subunit 7c	CP003832.1:409866-410309(-)	663	chromosome	protein_coding	FALSE	t26_1
>CNAG_06408-t26_1	Cryptococcus_neoformans_var._grubii_H99	sister chromatid cohesion protein Dcc1	sister chromatid cohesion protein Dcc1	CP003832.1:410523-411881(+)	1392	chromosome	protein_coding	FALSE	t26_1
>CNAG_06409-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003832.1:411950-412787(-)	1791	chromosome	protein_coding	FALSE	t26_1
>CNAG_06410-t26_1	Cryptococcus_neoformans_var._grubii_H99	ATP-dependent Clp endopeptidase, proteolytic subunit ClpP	ATP-dependent Clp endopeptidase, proteolytic subunit ClpP	CP003832.1:413082-414016(+)	1102	chromosome	protein_coding	FALSE	t26_1
>CNAG_06411-t26_1	Cryptococcus_neoformans_var._grubii_H99	mutanase	mutanase	CP003832.1:414440-416491(+)	2273	chromosome	protein_coding	FALSE	t26_1
>CNAG_06412-t26_1	Cryptococcus_neoformans_var._grubii_H99	rRNA-processing protein EFG1	rRNA-processing protein EFG1	CP003832.1:416755-417850(-)	1100	chromosome	protein_coding	FALSE	t26_1
>CNAG_06413-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003832.1:419158-419933(-)	2423	chromosome	protein_coding	FALSE	t26_1
>CNAG_06414-t26_1	Cryptococcus_neoformans_var._grubii_H99	cytochrome c oxidase-assembly factor COX23, mitochondrial	cytochrome c oxidase-assembly factor COX23, mitochondrial	CP003832.1:420453-421039(+)	1494	chromosome	protein_coding	FALSE	t26_1
>CNAG_06415-t26_1	Cryptococcus_neoformans_var._grubii_H99	Cu2 -exporting ATPase	Cu2 -exporting ATPase	CP003832.1:421569-424955(+)	3661	chromosome	protein_coding	FALSE	t26_1
>CNAG_06416-t26_1	Cryptococcus_neoformans_var._grubii_H99	dipeptidyl aminopeptidase	dipeptidyl aminopeptidase	CP003832.1:425147-428601(-)	3187	chromosome	protein_coding	FALSE	t26_1
>CNAG_06417-t26_1	Cryptococcus_neoformans_var._grubii_H99	AP-2 complex subunit sigma	AP-2 complex subunit sigma	CP003832.1:428708-429549(+)	514	chromosome	protein_coding	FALSE	t26_1
>CNAG_06418-t26_1	Cryptococcus_neoformans_var._grubii_H99	PP2Cc protein phosphatase	PP2Cc protein phosphatase	CP003832.1:429743-431471(+)	1558	chromosome	protein_coding	FALSE	t26_1
>CNAG_06419-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003832.1:431604-432850(-)	2841	chromosome	protein_coding	FALSE	t26_1
>CNAG_06420-t26_1	Cryptococcus_neoformans_var._grubii_H99	solute carrier family 25 (mitochondrial citrate transporter), member 1	solute carrier family 25 (mitochondrial citrate transporter), member 1	CP003832.1:433076-434668(+)	1127	chromosome	protein_coding	FALSE	t26_1
>CNAG_06421-t26_1	Cryptococcus_neoformans_var._grubii_H99	acetolactate synthase, small subunit	acetolactate synthase, small subunit	CP003832.1:434871-436211(-)	1317	chromosome	protein_coding	FALSE	t26_1
>CNAG_06422-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003832.1:436609-437665(+)	1253	chromosome	protein_coding	FALSE	t26_1
>CNAG_06423-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003832.1:438182-440019(-)	2073	chromosome	protein_coding	FALSE	t26_1
>CNAG_06424-t26_1	Cryptococcus_neoformans_var._grubii_H99	claudin family protein	claudin family protein	CP003832.1:440654-441893(-)	1314	chromosome	protein_coding	FALSE	t26_1
>CNAG_06425-t26_1	Cryptococcus_neoformans_var._grubii_H99	fungal specific transcription factor	fungal specific transcription factor	CP003832.1:442327-445552(-)	3000	chromosome	protein_coding	FALSE	t26_1
>CNAG_06426-t26_1	Cryptococcus_neoformans_var._grubii_H99	U6 snRNA-associated Sm-like protein LSm6	U6 snRNA-associated Sm-like protein LSm6	CP003832.1:445804-446200(+)	723	chromosome	protein_coding	FALSE	t26_1
>CNAG_06427-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003832.1:447112-449090(-)	2109	chromosome	protein_coding	FALSE	t26_1
>CNAG_06428-t26_1	Cryptococcus_neoformans_var._grubii_H99	ubiquitin thioesterase OTU1	ubiquitin thioesterase OTU1	CP003832.1:450676-452130(+)	1317	chromosome	protein_coding	FALSE	t26_1
>CNAG_06431-t26_1	Cryptococcus_neoformans_var._grubii_H99	acyl-CoA oxidase	acyl-CoA oxidase	CP003832.1:463486-465222(-)	1737	chromosome	protein_coding	FALSE	t26_1
>CNAG_06432-t26_1	Cryptococcus_neoformans_var._grubii_H99	Acetate kinase	Acetate kinase	CP003832.1:465694-467354(+)	1588	chromosome	protein_coding	FALSE	t26_1
>CNAG_06433-t26_1	Cryptococcus_neoformans_var._grubii_H99	AMP-binding protein	AMP-binding protein	CP003832.1:468088-470394(+)	2352	chromosome	protein_coding	FALSE	t26_1
>CNAG_06434-t26_1	Cryptococcus_neoformans_var._grubii_H99	regulatory subunit for Cdc7 protein kinase	regulatory subunit for Cdc7 protein kinase	CP003832.1:474717-476855(+)	2322	chromosome	protein_coding	FALSE	t26_1
>CNAG_06435-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003832.1:477119-480564(-)	3408	chromosome	protein_coding	FALSE	t26_1
>CNAG_06436-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003832.1:480766-481149(+)	653	chromosome	protein_coding	FALSE	t26_1
>CNAG_06437-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003832.1:481411-482223(-)	706	chromosome	protein_coding	FALSE	t26_1
>CNAG_06438-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003832.1:482532-484417(+)	1021	chromosome	protein_coding	FALSE	t26_1
>CNAG_06439-t26_1	Cryptococcus_neoformans_var._grubii_H99	d-arabinono-1,4-lactone oxidase	d-arabinono-1,4-lactone oxidase	CP003832.1:484784-486521(+)	1821	chromosome	protein_coding	FALSE	t26_1
>CNAG_06440-t26_1	Cryptococcus_neoformans_var._grubii_H99	DNA dependent ATPase	DNA dependent ATPase	CP003832.1:486724-491945(-)	3409	chromosome	protein_coding	FALSE	t26_1
>CNAG_06441-t26_1	Cryptococcus_neoformans_var._grubii_H99	isoleucine-tRNA ligase	isoleucine-tRNA ligase	CP003832.1:492238-496064(+)	3447	chromosome	protein_coding	FALSE	t26_1
>CNAG_06443-t26_1	Cryptococcus_neoformans_var._grubii_H99	glucose-regulated protein	glucose-regulated protein	CP003832.1:499184-501752(-)	2409	chromosome	protein_coding	FALSE	t26_1
>CNAG_06444-t26_1	Cryptococcus_neoformans_var._grubii_H99	signal peptidase	signal peptidase	CP003832.1:502133-502838(+)	1077	chromosome	protein_coding	FALSE	t26_1
>CNAG_06445-t26_1	Cryptococcus_neoformans_var._grubii_H99	CMGC/CDK/CDK7 protein kinase	CMGC/CDK/CDK7 protein kinase	CP003832.1:503610-505125(+)	1547	chromosome	protein_coding	FALSE	t26_1
>CNAG_06446-t26_1	Cryptococcus_neoformans_var._grubii_H99	mitochondrial splicing suppressor	mitochondrial splicing suppressor	CP003832.1:505551-507304(+)	2200	chromosome	protein_coding	FALSE	t26_1
>CNAG_06447-t26_1	Cryptococcus_neoformans_var._grubii_H99	Large subunit ribosomal protein L17, putative	Large subunit ribosomal protein L17, putative	CP003832.1:508573-509459(-)	835	chromosome	protein_coding	FALSE	t26_1
>CNAG_06448-t26_1	Cryptococcus_neoformans_var._grubii_H99	Cystathionine gamma-lyase	Cystathionine gamma-lyase	CP003832.1:509976-511615(-)	1840	chromosome	protein_coding	FALSE	t26_1
>CNAG_06449-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein, hypothetical protein, variant 1, hypothetical protein, variant 2	hypothetical protein	CP003832.1:512372-514650(-)	2402	chromosome	protein_coding	FALSE	t26_1
>CNAG_06449-t26_2	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein, hypothetical protein, variant 1, hypothetical protein, variant 2	hypothetical protein, variant 1	CP003832.1:512372-514169(-)	2457	chromosome	protein_coding	FALSE	t26_2
>CNAG_06449-t26_3	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein, hypothetical protein, variant 1, hypothetical protein, variant 2	hypothetical protein, variant 2	CP003832.1:512372-514169(-)	2712	chromosome	protein_coding	FALSE	t26_3
>CNAG_06450-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein, hypothetical protein, variant	hypothetical protein	CP003832.1:515435-518459(+)	2444	chromosome	protein_coding	FALSE	t26_1
>CNAG_06450-t26_2	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein, hypothetical protein, variant	hypothetical protein, variant	CP003832.1:515435-518459(+)	2009	chromosome	protein_coding	FALSE	t26_2
>CNAG_06451-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein, hypothetical protein, variant	hypothetical protein	CP003832.1:519348-519842(+)	828	chromosome	protein_coding	FALSE	t26_1
>CNAG_06451-t26_2	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein, hypothetical protein, variant	hypothetical protein, variant	CP003832.1:519348-520000(+)	733	chromosome	protein_coding	FALSE	t26_2
>CNAG_06452-t26_1	Cryptococcus_neoformans_var._grubii_H99	Integral membrane protein, integral membrane protein, variant	Integral membrane protein	CP003832.1:520342-521859(-)	1570	chromosome	protein_coding	FALSE	t26_1
>CNAG_06452-t26_2	Cryptococcus_neoformans_var._grubii_H99	Integral membrane protein, integral membrane protein, variant	integral membrane protein, variant	CP003832.1:520342-521995(-)	1655	chromosome	protein_coding	FALSE	t26_2
>CNAG_06453-t26_1	Cryptococcus_neoformans_var._grubii_H99	benzodiazapine receptor	benzodiazapine receptor	CP003832.1:522538-523473(-)	998	chromosome	protein_coding	FALSE	t26_1
>CNAG_06454-t26_1	Cryptococcus_neoformans_var._grubii_H99	atypical/RIO/RIO1 protein kinase	atypical/RIO/RIO1 protein kinase	CP003832.1:524184-526421(+)	2054	chromosome	protein_coding	FALSE	t26_1
>CNAG_06455-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003832.1:526817-527892(-)	1226	chromosome	protein_coding	FALSE	t26_1
>CNAG_06456-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003832.1:528152-529949(+)	1806	chromosome	protein_coding	FALSE	t26_1
>CNAG_06459-t26_1	Cryptococcus_neoformans_var._grubii_H99	vacuolar membrane protein	vacuolar membrane protein	CP003832.1:534597-538150(-)	3525	chromosome	protein_coding	FALSE	t26_1
>CNAG_06460-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003832.1:538552-540408(+)	1940	chromosome	protein_coding	FALSE	t26_1
>CNAG_06463-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein, hypothetical protein, variant	hypothetical protein	CP003832.1:546979-547497(+)	1051	chromosome	protein_coding	FALSE	t26_1
>CNAG_06463-t26_2	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein, hypothetical protein, variant	hypothetical protein, variant	CP003832.1:546979-547683(+)	1066	chromosome	protein_coding	FALSE	t26_2
>CNAG_06464-t26_1	Cryptococcus_neoformans_var._grubii_H99	virulence related protein of unknown function	virulence related protein of unknown function	CP003832.1:547776-548875(-)	1166	chromosome	protein_coding	FALSE	t26_1
>CNAG_06465-t26_1	Cryptococcus_neoformans_var._grubii_H99	Lipid flippase subunit CDC50	Lipid flippase subunit CDC50	CP003832.1:549224-550954(+)	1772	chromosome	protein_coding	FALSE	t26_1
>CNAG_06466-t26_1	Cryptococcus_neoformans_var._grubii_H99	jumonji domain containing 5	jumonji domain containing 5	CP003832.1:551123-552840(-)	1764	chromosome	protein_coding	FALSE	t26_1
>CNAG_06467-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003832.1:553409-554145(-)	752	chromosome	protein_coding	FALSE	t26_1
>CNAG_06468-t26_1	Cryptococcus_neoformans_var._grubii_H99	nucleolar GTP-binding protein	nucleolar GTP-binding protein	CP003832.1:554789-557109(+)	2324	chromosome	protein_coding	FALSE	t26_1
>CNAG_06469-t26_1	Cryptococcus_neoformans_var._grubii_H99	Phospholipid-translocating ATPase APT1	Phospholipid-translocating ATPase APT1	CP003832.1:557450-562337(-)	5294	chromosome	protein_coding	FALSE	t26_1
>CNAG_06470-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003832.1:563069-564079(+)	1340	chromosome	protein_coding	FALSE	t26_1
>CNAG_06471-t26_1	Cryptococcus_neoformans_var._grubii_H99	small subunit ribosomal protein S12	small subunit ribosomal protein S12	CP003832.1:564366-565004(-)	1363	chromosome	protein_coding	FALSE	t26_1
>CNAG_06472-t26_1	Cryptococcus_neoformans_var._grubii_H99	nucleolar protein 4	nucleolar protein 4	CP003832.1:565251-568581(+)	3118	chromosome	protein_coding	FALSE	t26_1
>CNAG_06473-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003832.1:569414-573022(-)	3723	chromosome	protein_coding	FALSE	t26_1
>CNAG_06474-t26_1	Cryptococcus_neoformans_var._grubii_H99	RNA-binding protein Musashi	RNA-binding protein Musashi	CP003832.1:573397-575577(+)	1710	chromosome	protein_coding	FALSE	t26_1
>CNAG_06475-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003832.1:576327-579391(+)	3256	chromosome	protein_coding	FALSE	t26_1
>CNAG_06482-t26_1	Cryptococcus_neoformans_var._grubii_H99	Amidase	Amidase	CP003832.1:632254-634420(-)	1824	chromosome	protein_coding	FALSE	t26_1
>CNAG_06483-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003832.1:634761-637339(+)	2278	chromosome	protein_coding	FALSE	t26_1
>CNAG_06484-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003832.1:637421-638929(-)	1512	chromosome	protein_coding	FALSE	t26_1
>CNAG_06485-t26_1	Cryptococcus_neoformans_var._grubii_H99	hexose transporter protein	hexose transporter protein	CP003832.1:639425-641879(+)	1925	chromosome	protein_coding	FALSE	t26_1
>CNAG_06486-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003832.1:642466-644773(-)	1968	chromosome	protein_coding	FALSE	t26_1
>CNAG_06487-t26_1	Cryptococcus_neoformans_var._grubii_H99	Chitin synthase	Chitin synthase	CP003832.1:645072-649238(+)	2882	chromosome	protein_coding	FALSE	t26_1
>CNAG_06489-t26_1	Cryptococcus_neoformans_var._grubii_H99	Adenosine kinase	Adenosine kinase	CP003832.1:651669-652930(-)	1407	chromosome	protein_coding	FALSE	t26_1
>CNAG_06490-t26_1	Cryptococcus_neoformans_var._grubii_H99	CAMK/CAMKL protein kinase	CAMK/CAMKL protein kinase	CP003832.1:653089-657988(+)	4754	chromosome	protein_coding	FALSE	t26_1
>CNAG_06491-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003832.1:658562-659556(+)	1033	chromosome	protein_coding	FALSE	t26_1
>CNAG_06492-t26_1	Cryptococcus_neoformans_var._grubii_H99	cytoplasmic protein	cytoplasmic protein	CP003832.1:660061-661380(+)	1348	chromosome	protein_coding	FALSE	t26_1
>CNAG_06493-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003832.1:664192-665009(-)	1085	chromosome	protein_coding	FALSE	t26_1
>CNAG_06494-t26_1	Cryptococcus_neoformans_var._grubii_H99	cold-induced thioredoxin domain-containing protein	cold-induced thioredoxin domain-containing protein	CP003832.1:665766-668606(-)	2491	chromosome	protein_coding	FALSE	t26_1
>CNAG_06495-t26_1	Cryptococcus_neoformans_var._grubii_H99	RNA exonuclease 1	RNA exonuclease 1	CP003832.1:669231-671580(+)	4139	chromosome	protein_coding	FALSE	t26_1
>CNAG_06497-t26_1	Cryptococcus_neoformans_var._grubii_H99	microsomal epoxide hydrolase	microsomal epoxide hydrolase	CP003832.1:673946-675446(-)	1523	chromosome	protein_coding	FALSE	t26_1
>CNAG_06498-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003832.1:676166-679137(+)	3391	chromosome	protein_coding	FALSE	t26_1
>CNAG_06499-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003832.1:679568-681188(-)	1681	chromosome	protein_coding	FALSE	t26_1
>CNAG_06500-t26_1	Cryptococcus_neoformans_var._grubii_H99	arginine metabolism transcriptional control protein	arginine metabolism transcriptional control protein	CP003832.1:681473-682908(+)	1748	chromosome	protein_coding	FALSE	t26_1
>CNAG_06501-t26_1	Cryptococcus_neoformans_var._grubii_H99	1,3-beta-glucanosyltransferase	1,3-beta-glucanosyltransferase	CP003832.1:684977-687214(-)	2069	chromosome	protein_coding	FALSE	t26_1
>CNAG_06502-t26_1	Cryptococcus_neoformans_var._grubii_H99	solute carrier family 25 (mitochondrial carnitine/acylcarnitine transporter), member 20/29	solute carrier family 25 (mitochondrial carnitine/acylcarnitine transporter), member 20/29	CP003832.1:687950-689218(+)	3186	chromosome	protein_coding	FALSE	t26_1
>CNAG_06503-t26_1	Cryptococcus_neoformans_var._grubii_H99	uridine permease, uridine permease, variant	uridine permease	CP003832.1:689419-691574(-)	1851	chromosome	protein_coding	FALSE	t26_1
>CNAG_06503-t26_2	Cryptococcus_neoformans_var._grubii_H99	uridine permease, uridine permease, variant	uridine permease, variant	CP003832.1:689811-691574(-)	1910	chromosome	protein_coding	FALSE	t26_2
>CNAG_06504-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003832.1:692953-694064(+)	858	chromosome	protein_coding	FALSE	t26_1
>CNAG_06505-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003832.1:694763-696493(+)	1581	chromosome	protein_coding	FALSE	t26_1
>CNAG_06506-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003832.1:696566-697867(-)	1076	chromosome	protein_coding	FALSE	t26_1
>CNAG_06507-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003832.1:698322-699167(-)	1453	chromosome	protein_coding	FALSE	t26_1
>CNAG_06508-t26_1	Cryptococcus_neoformans_var._grubii_H99	1,3-beta-glucan synthase component FKS1	1,3-beta-glucan synthase component FKS1	CP003832.1:700799-706554(+)	6145	chromosome	protein_coding	FALSE	t26_1
>CNAG_06509-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003832.1:707125-708866(-)	1863	chromosome	protein_coding	FALSE	t26_1
>CNAG_06510-t26_1	Cryptococcus_neoformans_var._grubii_H99	anaphase-promoting complex subunit 2	anaphase-promoting complex subunit 2	CP003832.1:709119-711454(-)	2164	chromosome	protein_coding	FALSE	t26_1
>CNAG_06511-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003832.1:711860-713695(+)	1077	chromosome	protein_coding	FALSE	t26_1
>CNAG_06512-t26_1	Cryptococcus_neoformans_var._grubii_H99	pirin	pirin	CP003832.1:714959-715943(+)	1269	chromosome	protein_coding	FALSE	t26_1
>CNAG_06515-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003832.1:721743-722791(-)	1266	chromosome	protein_coding	FALSE	t26_1
>CNAG_06516-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003832.1:723360-723627(+)	710	chromosome	protein_coding	FALSE	t26_1
>CNAG_06517-t26_1	Cryptococcus_neoformans_var._grubii_H99	cytoplasmic protein	cytoplasmic protein	CP003832.1:725994-730398(+)	4509	chromosome	protein_coding	FALSE	t26_1
>CNAG_06518-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003832.1:732275-732934(+)	390	chromosome	protein_coding	FALSE	t26_1
